2024-05-27 14:12:33,430 INFO  Logger.cs: 70 - 
2024-05-27 14:56:37,981 INFO  ExportHelperExtension.cs: 1136 - Found 35 in wheel-3
2024-05-27 14:56:37,981 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in wheel-3
2024-05-27 14:56:37,982 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from vaccum-2
2024-05-27 14:56:37,982 INFO  ExportHelperExtension.cs: 1136 - Found 50 in vaccum-2
2024-05-27 14:56:37,983 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in vaccum-2
2024-05-27 14:56:37,983 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from sensor-1
2024-05-27 14:56:37,983 INFO  ExportHelperExtension.cs: 1136 - Found 25 in sensor-1
2024-05-27 14:56:37,984 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in sensor-1
2024-05-27 14:56:37,984 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from wheel-4
2024-05-27 14:56:37,984 INFO  ExportHelperExtension.cs: 1136 - Found 35 in wheel-4
2024-05-27 14:56:37,985 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in wheel-4
2024-05-27 14:56:37,985 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from wh-1
2024-05-27 14:56:37,985 INFO  ExportHelperExtension.cs: 1136 - Found 28 in wh-1
2024-05-27 14:56:37,986 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in wh-1
2024-05-27 14:56:37,986 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from mid-1
2024-05-27 14:56:37,987 INFO  ExportHelperExtension.cs: 1136 - Found 25 in mid-1
2024-05-27 14:56:37,987 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in mid-1
2024-05-27 14:56:37,987 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from sweeper-1
2024-05-27 14:56:37,987 INFO  ExportHelperExtension.cs: 1136 - Found 35 in sweeper-1
2024-05-27 14:56:37,987 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in sweeper-1
2024-05-27 14:56:38,258 INFO  SwAddin.cs: 339 - Loading config tree
2024-05-27 14:56:38,261 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-05-27 14:56:38,264 INFO  SwAddin.cs: 344 - Showing property manager
2024-05-27 14:56:44,333 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-27 14:56:59,130 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-27 14:57:00,614 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-27 14:57:02,907 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-27 14:57:03,940 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-27 14:57:06,919 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-27 14:57:07,896 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-27 14:57:24,064 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-27 14:57:25,730 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-27 14:59:05,041 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-27 14:59:08,400 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-27 14:59:24,406 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-27 14:59:43,435 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-27 14:59:48,864 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-27 14:59:59,228 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-27 15:00:21,261 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-27 15:00:25,193 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-27 15:00:28,751 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-27 15:01:08,057 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-27 15:01:11,635 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-27 15:01:13,324 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-27 15:01:35,954 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-27 15:01:37,930 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-27 15:01:40,670 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-27 15:02:10,855 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-27 15:02:12,433 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-27 15:02:15,766 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-27 15:02:17,528 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-27 15:02:49,386 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2024-05-27 15:02:49,557 INFO  ExportHelperExtension.cs: 347 - Creating joint link_1
2024-05-27 15:02:49,843 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child link_1 failed
2024-05-27 15:02:49,899 INFO  ExportHelperExtension.cs: 347 - Creating joint link_2
2024-05-27 15:02:49,957 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child link_2 failed
2024-05-27 15:02:50,010 INFO  ExportHelperExtension.cs: 347 - Creating joint link_3
2024-05-27 15:02:50,083 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child link_3 failed
2024-05-27 15:02:50,097 INFO  ExportHelperExtension.cs: 347 - Creating joint link_4
2024-05-27 15:02:50,101 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2024-05-27 15:02:50,102 INFO  ExportHelperExtension.cs: 1402 - Fixing 31
2024-05-27 15:02:50,219 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2024-05-27 15:02:50,226 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2024-05-27 15:02:50,227 INFO  ExportHelperExtension.cs: 849 - L1: 0
2024-05-27 15:02:50,227 INFO  ExportHelperExtension.cs: 857 - L2: 0
2024-05-27 15:02:50,233 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 31
2024-05-27 15:02:50,829 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child link_4 failed
2024-05-27 15:02:50,832 INFO  ExportHelperExtension.cs: 347 - Creating joint link_5
2024-05-27 15:02:50,833 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2024-05-27 15:02:50,833 INFO  ExportHelperExtension.cs: 1402 - Fixing 31
2024-05-27 15:02:50,931 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2024-05-27 15:02:50,931 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2024-05-27 15:02:50,931 INFO  ExportHelperExtension.cs: 849 - L1: 0
2024-05-27 15:02:50,931 INFO  ExportHelperExtension.cs: 857 - L2: 0
2024-05-27 15:02:50,931 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 31
2024-05-27 15:02:51,526 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child link_5 failed
2024-05-27 15:02:51,529 INFO  ExportHelperExtension.cs: 347 - Creating joint link_6
2024-05-27 15:02:51,530 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2024-05-27 15:02:51,530 INFO  ExportHelperExtension.cs: 1402 - Fixing 31
2024-05-27 15:02:51,629 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2024-05-27 15:02:51,630 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2024-05-27 15:02:51,630 INFO  ExportHelperExtension.cs: 849 - L1: 0
2024-05-27 15:02:51,630 INFO  ExportHelperExtension.cs: 857 - L2: 0
2024-05-27 15:02:51,630 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 31
2024-05-27 15:02:52,306 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child link_6 failed
2024-05-27 15:02:52,310 INFO  ExportHelperExtension.cs: 347 - Creating joint link_7
2024-05-27 15:02:52,311 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link_6
2024-05-27 15:02:52,311 INFO  ExportHelperExtension.cs: 1402 - Fixing 79
2024-05-27 15:02:52,311 INFO  ExportHelperExtension.cs: 1402 - Fixing 31
2024-05-27 15:02:52,420 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2024-05-27 15:02:52,420 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2024-05-27 15:02:52,420 INFO  ExportHelperExtension.cs: 849 - L1: 0
2024-05-27 15:02:52,420 INFO  ExportHelperExtension.cs: 857 - L2: 0
2024-05-27 15:02:52,422 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 79
2024-05-27 15:02:52,422 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 31
2024-05-27 15:02:53,086 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link_6 to child link_7 failed
2024-05-27 15:02:53,162 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from vaccumcleaner
2024-05-27 15:02:53,166 INFO  ExportHelperExtension.cs: 1136 - Found 63 in vaccumcleaner
2024-05-27 15:02:53,167 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in vaccumcleaner
2024-05-27 15:02:53,167 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-05-27 15:02:53,168 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2024-05-27 15:02:53,168 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from vaccumtop-1
2024-05-27 15:02:53,168 INFO  ExportHelperExtension.cs: 1136 - Found 52 in vaccumtop-1
2024-05-27 15:02:53,169 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in vaccumtop-1
2024-05-27 15:02:53,169 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from wheel-3
2024-05-27 15:02:53,169 INFO  ExportHelperExtension.cs: 1136 - Found 35 in wheel-3
2024-05-27 15:02:53,170 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in wheel-3
2024-05-27 15:02:53,170 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from vaccum-2
2024-05-27 15:02:53,170 INFO  ExportHelperExtension.cs: 1136 - Found 50 in vaccum-2
2024-05-27 15:02:53,171 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in vaccum-2
2024-05-27 15:02:53,171 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from sensor-1
2024-05-27 15:02:53,171 INFO  ExportHelperExtension.cs: 1136 - Found 25 in sensor-1
2024-05-27 15:02:53,172 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in sensor-1
2024-05-27 15:02:53,172 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from wheel-4
2024-05-27 15:02:53,172 INFO  ExportHelperExtension.cs: 1136 - Found 35 in wheel-4
2024-05-27 15:02:53,173 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in wheel-4
2024-05-27 15:02:53,173 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from wh-1
2024-05-27 15:02:53,173 INFO  ExportHelperExtension.cs: 1136 - Found 28 in wh-1
2024-05-27 15:02:53,173 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in wh-1
2024-05-27 15:02:53,174 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from mid-1
2024-05-27 15:02:53,174 INFO  ExportHelperExtension.cs: 1136 - Found 25 in mid-1
2024-05-27 15:02:53,174 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in mid-1
2024-05-27 15:02:53,175 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from sweeper-1
2024-05-27 15:02:53,175 INFO  ExportHelperExtension.cs: 1136 - Found 35 in sweeper-1
2024-05-27 15:02:53,175 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in sweeper-1
2024-05-27 15:02:53,176 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from vaccumcleaner
2024-05-27 15:02:53,176 INFO  ExportHelperExtension.cs: 1136 - Found 63 in vaccumcleaner
2024-05-27 15:02:53,176 INFO  ExportHelperExtension.cs: 1145 - Found 6 features of type [RefAxis] in vaccumcleaner
2024-05-27 15:02:53,177 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-05-27 15:02:53,177 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2024-05-27 15:02:53,177 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from vaccumtop-1
2024-05-27 15:02:53,177 INFO  ExportHelperExtension.cs: 1136 - Found 52 in vaccumtop-1
2024-05-27 15:02:53,178 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in vaccumtop-1
2024-05-27 15:02:53,178 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from wheel-3
2024-05-27 15:02:53,179 INFO  ExportHelperExtension.cs: 1136 - Found 35 in wheel-3
2024-05-27 15:02:53,179 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in wheel-3
2024-05-27 15:02:53,179 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from vaccum-2
2024-05-27 15:02:53,180 INFO  ExportHelperExtension.cs: 1136 - Found 50 in vaccum-2
2024-05-27 15:02:53,180 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in vaccum-2
2024-05-27 15:02:53,180 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from sensor-1
2024-05-27 15:02:53,180 INFO  ExportHelperExtension.cs: 1136 - Found 25 in sensor-1
2024-05-27 15:02:53,181 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in sensor-1
2024-05-27 15:02:53,181 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from wheel-4
2024-05-27 15:02:53,181 INFO  ExportHelperExtension.cs: 1136 - Found 35 in wheel-4
2024-05-27 15:02:53,182 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in wheel-4
2024-05-27 15:02:53,182 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from wh-1
2024-05-27 15:02:53,182 INFO  ExportHelperExtension.cs: 1136 - Found 28 in wh-1
2024-05-27 15:02:53,183 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in wh-1
2024-05-27 15:02:53,183 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from mid-1
2024-05-27 15:02:53,183 INFO  ExportHelperExtension.cs: 1136 - Found 25 in mid-1
2024-05-27 15:02:53,184 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in mid-1
2024-05-27 15:02:53,184 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from sweeper-1
2024-05-27 15:02:53,184 INFO  ExportHelperExtension.cs: 1136 - Found 35 in sweeper-1
2024-05-27 15:02:53,184 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in sweeper-1
2024-05-27 15:02:53,221 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-05-27 17:13:07,557 INFO  SwAddin.cs: 294 - Assembly export called for file vaccumcleaner
2024-05-27 17:13:07,557 INFO  SwAddin.cs: 299 - Save is required
2024-05-27 17:13:07,557 INFO  SwAddin.cs: 313 - Saving assembly
2024-05-27 17:13:07,863 INFO  SwAddin.cs: 316 - Opening property manager
2024-05-27 17:13:07,863 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from vaccumcleaner
2024-05-27 17:13:07,863 INFO  ExportHelperExtension.cs: 1136 - Found 65 in vaccumcleaner
2024-05-27 17:13:07,865 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [CoordSys] in vaccumcleaner
2024-05-27 17:13:07,865 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-05-27 17:13:07,866 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2024-05-27 17:13:07,866 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from vaccumtop-1
2024-05-27 17:13:07,868 INFO  ExportHelperExtension.cs: 1136 - Found 52 in vaccumtop-1
2024-05-27 17:13:07,869 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in vaccumtop-1
2024-05-27 17:13:07,870 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from wheel-3
2024-05-27 17:13:07,870 INFO  ExportHelperExtension.cs: 1136 - Found 35 in wheel-3
2024-05-27 17:13:07,871 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in wheel-3
2024-05-27 17:13:07,871 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from vaccum-2
2024-05-27 17:13:07,872 INFO  ExportHelperExtension.cs: 1136 - Found 50 in vaccum-2
2024-05-27 17:13:07,872 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in vaccum-2
2024-05-27 17:13:07,873 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from sensor-1
2024-05-27 17:13:07,873 INFO  ExportHelperExtension.cs: 1136 - Found 25 in sensor-1
2024-05-27 17:13:07,873 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in sensor-1
2024-05-27 17:13:07,874 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from wheel-4
2024-05-27 17:13:07,874 INFO  ExportHelperExtension.cs: 1136 - Found 35 in wheel-4
2024-05-27 17:13:07,874 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in wheel-4
2024-05-27 17:13:07,875 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from wh-1
2024-05-27 17:13:07,875 INFO  ExportHelperExtension.cs: 1136 - Found 28 in wh-1
2024-05-27 17:13:07,876 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in wh-1
2024-05-27 17:13:07,876 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from mid-1
2024-05-27 17:13:07,877 INFO  ExportHelperExtension.cs: 1136 - Found 25 in mid-1
2024-05-27 17:13:07,877 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in mid-1
2024-05-27 17:13:07,878 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from sweeper-1
2024-05-27 17:13:07,879 INFO  ExportHelperExtension.cs: 1136 - Found 35 in sweeper-1
2024-05-27 17:13:07,879 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in sweeper-1
2024-05-27 17:13:07,881 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from vaccumcleaner
2024-05-27 17:13:07,883 INFO  ExportHelperExtension.cs: 1136 - Found 65 in vaccumcleaner
2024-05-27 17:13:07,883 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [RefAxis] in vaccumcleaner
2024-05-27 17:13:07,884 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-05-27 17:13:07,884 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2024-05-27 17:13:07,885 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from vaccumtop-1
